firstname;male;female
SHAINE;164;47
SHAINES;0;248
SHAINESE;0;125
SHAINESS;0;351
SHAINESSE;0;115
SHAINEZ;0;1098
SHAINEZE;0;377
SHAINICE;0;45
SHAINIS;0;22
SHAINNA;0;233
SHAINY;0;128
SHAINYCE;0;41
SHAINYS;0;104
SHAINYSS;0;22
SHAIRA;0;27
SHAKA;39;0
SHAKEEL;27;0
SHAKIB;44;0
SHAKIL;68;0
SHAKILA;0;26
SHAKIR;76;0
SHAKIRA;0;325
SHAKTI;0;36
SHAKUR;49;0
SHALEENA;0;24
SHALIA;0;24
SHALIMAR;0;26
SHALINA;0;46
SHALINI;0;109
SHALOM;111;56
SHALONE;0;21
SHALVA;0;47
SHALYA;0;72
SHALYNA;0;34
SHAM;36;92
SHAMA;0;107
SHAMIA;0;22
SHAMIL;50;0
SHAMILA;0;62
SHAMIMA;0;22
SHAMINA;0;54
SHAMIR;45;0
SHAMIRA;0;36
SHAMS;228;201
SHAMS-EDDINE;53;0
SHAMSA;0;20
SHAMSDINE;21;0
SHAMSEDDINE;44;0
SHAMSEDINE;29;0
SHAMSI;0;25
SHAMSIA;0;24
SHAMSY;0;43
SHAN;171;25
SHANA;0;8747
SHANAA;0;21
SHANAEL;0;228
SHANAELLE;0;289
SHANAH;0;39
SHANAYA;0;106
SHANAZ;0;52
SHANDRA;0;37
SHANDRANY;0;29
SHANE;343;136
SHANEE;0;29
SHANEL;0;755
SHANELL;0;79
SHANELLA;0;25
SHANELLE;0;347
SHANELYA;0;31
SHANEN;0;37
SHANESE;0;34
SHANESIA;0;67
SHANEZ;0;190
SHANEZE;0;103
SHANI;40;349
SHANIA;0;571
SHANICE;0;1112
SHANIE;0;72
SHANIKA;0;25
SHANIS;0;103
SHANISS;0;20
SHANISSE;0;51
SHANKAR;24;0
SHANN;48;0
SHANNA;0;5597
SHANNAH;0;120
SHANNEL;0;197
SHANNEN;0;223
SHANNON;90;2529
SHANNONE;0;169
SHANNY;0;68
SHANON;50;1164
SHANONE;0;651
SHANONN;0;93
SHANONNE;0;68
SHANTI;37;206
SHANTY;0;68
SHANY;67;420
SHANYA;0;149
SHANYCE;0;360
SHANYS;0;295
SHANYSS;0;61
SHANYSSE;0;59
SHAONA;0;29
SHAQUILLE;26;0
SHARA;0;91
SHARAF;23;0
SHARAN;46;0
SHARAZADE;0;27
SHARAZED;0;21
SHARI;0;23
SHARIF;81;0
SHARIFA;0;33
SHARINA;0;22
SHARLEEN;0;337
SHARLEN;0;47
SHARLENE;0;148
SHARLEYNE;0;28
SHARLIE;0;89
SHARLINE;0;71
SHARLY;32;38
SHARLYNE;0;82
SHARMILA;0;75
SHARON;72;2489
SHARON-ROSE;0;27
SHARONA;0;41
SHARONE;0;343
SHARONNE;0;48
SHARUJAN;37;0
SHARVIN;35;0
SHAUN;335;0
SHAUNA;0;484
SHAUWN;25;0
SHAWN;1180;0
SHAWNA;0;164
SHAWNEE;0;33
SHAY;160;34
SHAYA;0;135
SHAYAAN;67;0
SHAYAN;596;0
SHAYANA;0;410
SHAYANE;45;99
SHAYANN;228;0
SHAYANNA;0;147
SHAYANNE;0;62
SHAYDEN;42;47
SHAYENNE;0;23
SHAYINA;0;20
SHAYLA;0;48
SHAYLAN;20;0
SHAYLEE;0;76
SHAYLEEN;0;24
SHAYLI;0;47
SHAYLIE;0;63
SHAYLINE;0;43
SHAYMA;0;1392
SHAYMAA;0;58
SHAYMAE;0;48
SHAYN;97;0
SHAYNA;0;3231
SHAYNAH;0;35
SHAYNE;159;22
SHAYNES;0;125
SHAYNESE;0;50
SHAYNESS;0;265
SHAYNESSE;0;76
SHAYNEZ;0;426
SHAYNEZE;0;79
SHAYNICE;0;106
SHAYNIS;0;84
SHAYNISS;0;39
SHAYNISSE;0;35
SHAYNNA;0;325
SHAYRON;35;0
SHAZIA;0;72
SHEAN;194;0
SHEDY;21;0
SHEENA;0;80
SHEERAZADE;0;88
SHEHERAZAD;0;41
SHEHERAZADE;0;889
SHEHRAZAD;0;72
SHEHRAZADE;0;160
SHEHRAZED;0;35
SHEIK;33;0
SHEIKH;27;0
SHEILA;0;772
SHEILLA;0;38
SHEILLY;0;22
SHEILY;0;67
SHEIMA;0;557
SHEINA;0;300
SHEINDEL;0;34
SHEINEZ;0;35
SHEKINA;0;76
SHEKINAH;0;65
SHELBY;0;686
SHELCY;0;115
SHELDON;484;23
SHELDONE;0;22
SHELEY;0;21
SHELI;0;43
SHELIA;0;20
SHELIHANE;0;26
SHELINA;0;22
SHELLA;0;47
SHELLEY;0;104
SHELLSY;0;22
SHELLY;0;741
SHELLY-ANN;0;41
SHELSEA;0;246
SHELSEY;0;29
SHELSIE;0;34
SHELSSY;0;110
SHELSY;0;837
SHELTON;117;0
SHELY;0;73
SHEM;20;0
SHEMAR;36;0
SHEMS;253;129
SHEMS-DINE;30;0
SHEMS-EDDINE;104;0
SHEMSA;0;25
SHEMSDINE;57;0
SHEMSEDDINE;45;0
SHEMSEDINE;33;0
SHEMSI;0;41
SHEMSSY;0;37
SHEMSY;45;259
SHEN;95;0
SHENA;0;38
SHENAZ;0;20
SHENDY;0;20
SHENOA;0;23
SHENZO;22;0
SHENZY;0;25
SHEONA;0;30
SHERAZ;0;113
SHERAZAD;0;160
SHERAZADE;0;1780
SHERAZE;0;35
SHERAZED;0;47
SHEREEN;0;126
SHEREL;0;32
SHERIANE;0;66
SHERIDAN;55;64
SHERIDANE;0;25
SHERIF;150;0
SHERIFA;0;82
SHERIFF;30;0
SHERIHANE;0;62
SHERILYN;0;93
SHERILYNE;0;25
SHERIN;0;37
SHERINA;0;57
SHERINE;0;2528
SHERLEY;0;734
SHERLINE;0;31
SHERLY;0;39
SHERLYN;0;23
SHERLYNE;0;26
SHERON;0;40
SHERONE;0;30
SHERRY;0;81
SHERRYL;0;44
SHERVIN;30;0
SHERWIN;22;0
SHERYANE;0;81
SHERYDAN;0;27
SHERYDANE;0;21
SHERYFA;0;51
SHERYL;0;532
SHERYLANE;0;23
SHERYLINE;0;67
SHERYN;0;134
SHERYNA;0;30
SHERYNE;0;1508
SHEUN;90;0
SHEURLEY;0;21
SHEYEN;0;24
SHEYENE;0;25
SHEYENNE;0;188
SHEYLA;0;79
SHEYLIE;0;21
SHEYMA;0;460
SHEYNA;0;233
SHEYNEZ;0;26
SHEYNNA;0;20
SHEYRINE;0;22
SHIFA;0;51
SHIHAB;27;0
SHILO;63;60
SHILOH;70;109
SHIMA;0;45
SHIMENE;0;20
SHIMON;75;0
SHIN;22;0
SHINA;0;27
SHINE;0;44
SHINJI;35;0
SHINY;0;24
SHIRA;0;139
SHIRANE;0;22
SHIRAZ;0;196
SHIRAZE;0;33
SHIREEN;0;24
SHIREL;0;1360
SHIRELLE;0;53
SHIRIN;0;105
SHIRINE;0;720
SHIRLEY;0;4561
SHIRLY;0;93
SHIRYNE;0;29
SHIVA;57;42
SHIVAM;30;0
SHIVAN;56;0
SHIVANI;0;127
SHIVANY;0;54
SHIVEN;27;0
SHLOMO;45;0
SHMOUEL;50;0
SHNEOR;20;0
SHOAIB;32;0
SHOLA;0;40
SHON;30;0
SHONA;0;653
SHONE;64;0
SHONNA;0;86
SHONY;0;20
SHOSHANA;0;95
SHOUAYB;30;0
SHOWNA;0;24
SHREYA;0;45
SHUAYB;33;0
SHUN;436;0
SHYAM;23;0
SHYHEIM;23;0
SHYM;0;20
SHYMA;0;20
SHYNA;0;102
SHYNE;0;34
SHYNESS;0;83
SHYNEZE;0;22
SHYNICE;0;35
SHYNNA;0;20
SHYREL;0;346
SHYRELLE;0;36
SHYRINE;0;137
SI;339;28
SI-MOHAMED;109;0
SIA;0;455
SIABOU;30;0
SIAKA;137;0
SIAM;174;352
SIAME;0;25
SIAN;56;132
SIANA;0;1493
SIANAH;0;28
SIANE;0;107
SIANNA;0;337
SIAR;51;0
SIARA;0;126
SIATA;0;54
SIBEL;0;1801
SIBELLA;0;24
SIBELLE;0;38
SIBILLE;0;179
SIBYL;0;101
SIBYLE;0;114
SIBYLLE;0;3636
SIBYLLINE;0;28
SICHEM;22;0
SICILIA;0;47
SID;513;0
SID'AHMED;22;0
SID-AHMED;275;0
SID-ALI;170;0
SID-HAMED;50;0
SIDAHMED;48;0
SIDALI;104;0
SIDALIA;0;94
SIDAR;84;0
SIDDHARTH;30;0
SIDDHARTHA;22;0
SIDELYA;0;63
SIDGEY;0;27
SIDGY;0;29
SIDI;1368;0
SIDI-AHMED;78;0
SIDI-ALI;23;0
SIDI-HAMED;24;0
SIDI-MOHAMED;429;0
SIDI-MOHAMMED;51;0
SIDIA;32;0
SIDIKA;0;31
SIDIKI;144;0
SIDIYA;66;0
SIDJEY;30;67
SIDJI;0;33
SIDJIE;0;25
SIDJY;64;95
SIDNEY;1533;951
SIDOINE;504;22
SIDONIA;0;86
SIDONIE;123;8890
SIDONIO;28;0
SIDONY;0;23
SIDRA;0;852
SIDRAH;0;27
SIDRAT;0;33
SIDWELL;0;25
SIDY;773;0
SIDY-MOHAMED;23;0
SIDYA;87;0
SIEGFRID;49;0
SIEGFRIED;1155;0
SIEGLINDE;0;68
SIEGMUND;21;0
SIEGRID;0;113
SIEGRIED;0;20
SIEM;0;52
SIEME;0;26
SIENA;0;334
SIENNA;0;1690
SIERRA;0;66
SIF;48;0
SIF-EDDINE;40;0
SIFA;0;33
SIFAKS;34;0
SIFAW;22;0
SIFAX;24;0
SIFDINE;90;0
SIFEDDINE;39;0
SIFEDINE;45;0
SIFFREIN;26;0
SIGA;0;270
SIGFRID;56;0
SIGFRIED;76;0
SIGISBERT;24;0
SIGISMOND;276;0
SIGMOND;103;0
SIGMUND;82;0
SIGOLENE;0;231
SIGOURNEY;0;26
SIGRID;0;1381
SIGRIDE;0;30
SIGRIED;0;33
SIHAM;27;5295
SIHAME;0;1647
SIHAN;22;30
SIHANA;0;53
SIHANE;0;61
SIHEM;0;2878
SIHEME;0;324
SIKA;0;62
SIKHOU;115;0
SIKOU;181;0
SILA;0;923
SILAMAKA;21;0
SILAMAKAN;48;0
SILAN;33;124
SILANE;0;45
SILAS;1422;0
SILEMANE;34;0
SILENA;0;20
SILENE;0;252
SILEY;21;0
SILEYE;62;0
SILEYMANE;80;0
SILIA;0;293
SILIAN;23;0
SILIANA;0;46
SILIANO;22;0
SILIMA;59;0
SILIMAN;49;0
SILINA;0;129
SILINE;0;75
SILJA;0;33
SILKE;0;36
SILLA;0;31
SILLIA;0;25
SILLY;156;0
SILMA;0;29
SILMAN;31;0
SILOE;76;1332
SILOUAN;32;0
SILOUANE;140;0
SILVA;24;107
SILVAIN;1196;0
SILVAINE;0;110
SILVAN;111;0
SILVANA;0;1201
SILVANE;0;32
SILVANIE;0;47
SILVANNA;0;28
SILVANO;430;0
SILVER;122;23
SILVERE;1482;90
SILVERIO;102;0
SILVESTRE;104;0
SILVESTRO;22;0
SILVETTE;0;209
SILVI;0;148
SILVIA;0;2185
SILVIAN;21;0
SILVIANA;0;51
SILVIANE;0;615
SILVIANNE;0;63
SILVIANO;21;0
SILVIE;0;576
SILVIJA;0;26
SILVIN;79;0
SILVINA;0;181
SILVINE;0;171
SILVINO;61;0
SILVIO;1540;0
SILVIU;20;0
SILVY;0;57
SILY;22;0
SILYA;0;681
SILYAN;53;0
SILYANA;0;24
SIMA;0;94
SIMAN;0;23
SIMANE;0;91
SIMAO;657;0
SIMAY;0;160
SIMBA;20;0
SIMBAD;24;0
SIMBALA;90;0
SIMBALLA;35;0
SIMBARA;31;0
SIMEO;570;0
SIMEON;4919;51
SIMEONE;0;197
SIMEONIE;0;71
SIMEONNE;0;152
SIMGE;0;36
SIMHA;0;152
SIMIANE;0;40
SIMILIEN;154;0
SIMILIENNE;0;24
SIMINA;0;107
SIMINE;0;37
SIMO;26;0
SIMOHAMED;64;0
SIMON;92190;96
SIMON-PIERRE;353;0
SIMONA;0;182
SIMONE;64;219999
SIMONET;21;0
SIMONETTA;0;29
SIMONETTE;0;88
SIMONNE;23;105229
SIMPLICE;223;106
SIMRAN;0;47
SIMY;0;61
SINA;176;162
SINAI;173;663
SINAIA;0;30
SINAIE;0;20
SINALY;52;0
SINAN;1277;0
SINANE;62;0
SINAY;46;42
SINAYA;0;128
SINBAD;21;0
SINCERE;32;0
SINCLAIR;146;0
SINDA;0;321
SINDBAD;34;0
SINDE;20;0
SINDI;0;40
SINDIA;0;42
SINDIE;0;63
SINDOU;40;0
SINDY;0;2069
SINEAD;0;67
SINEM;0;968
SINGRID;0;57
SININA;0;24
SINISA;56;0
SINTHIA;0;35
SINTHUJAN;28;0
SINTIA;0;34
SIOBAN;25;0
SIOBANE;0;82
SIOBHAN;24;279
SIOBHANE;0;82
SION;80;0
SIONA;0;79
SIOUAR;0;32
SIPA;0;20
SIPAN;53;0
SIRA;0;1317
SIRABA;0;24
SIRAC;77;0
SIRADOU;0;29
SIRAH;0;82
SIRAJ;114;0
SIRAJEDDINE;21;0
SIRANDOU;0;125
SIRAT;32;20
SIRE;44;97
SIRENA;0;46
SIRIA;0;32
SIRIANA;0;31
SIRIANE;0;182
SIRIELLE;0;21
SIRIKI;30;0
SIRIMA;23;32
SIRIMAN;57;0
SIRIN;0;277
SIRINA;0;105
SIRINE;0;9651
SIRINNE;0;33
SIRIO;49;0
SIRIUS;302;0
SIRO;22;0
SIROU;120;0
SIRRA;0;79
SIRYNE;0;300
SISILIA;0;20
SISLEY;0;39
SISSE;0;27
SISSI;0;171
SITA;23;243
SITAN;0;98
SITI;0;44
SITINA;0;34
SITTI;0;61
SITTY;0;33
SIVA;51;0
SIVAN;64;23
SIVANE;0;60
SIVEN;26;0
SIWAN;64;0
SIWAR;0;428
SIWARE;0;23
SIXTE;538;0
SIXTINE;0;5019
SIYA;0;124
SIYABEND;24;0
SIYAM;30;47
SIYANA;0;136
SIYAR;83;0
SIYEM;0;25
SKANDAR;53;0
SKANDER;760;0
SKENDER;91;0
SKLAERENN;0;36
SKURTA;0;35
SKY;22;31
SKYE;0;62
SKYLA;0;53
SKYLAR;0;30
SKYLER;21;27
SLADAN;39;0
SLADANA;0;88
SLADJANA;0;41
SLAH;42;0
SLAVEN;33;0
SLAVICA;0;161
SLAVISA;48;0
SLAVKO;41;0
SLAWKO;22;0
SLAY;28;0
SLAYANN;35;0
SLAYTON;53;0
SLEVIN;46;0
SLEYTON;20;0
SLIM;979;0
SLIMAN;781;0
SLIMANE;2807;0
SLIMANN;32;0
SLIME;23;0
SLIMEN;134;0
SLIMENE;43;0
SLOAN;1106;33
SLOANA;0;32
SLOANE;124;1019
SLOANN;193;40
SLOANNE;0;191
SLOBODAN;114;0
SLOBODANKA;0;21
SLOHAN;162;0
SLOHANE;0;66
SLOHANN;48;0
SLONE;38;22
SLORANE;0;25
SLOVAN;33;0
SLOWAN;102;0
SLOWANE;0;32
SLOWANN;38;0
SLOWN;24;0
SLY;58;0
SLYMAN;25;0
SLYMANE;22;0
SMAEL;372;0
SMAHAN;0;169
SMAHANE;0;485
SMAHEN;0;57
SMAHENE;0;27
SMAHIL;22;0
SMAHIN;34;0
SMAHINE;35;0
SMAIL;1906;0
SMAILE;25;0
SMAILEY;25;0
SMAIN;1145;0
SMAINE;194;0
SMERALDA;0;21
SMILEY;56;0
SMILLA;0;30
SMINA;0;114
SMITA;0;23
SMITH;91;0
SNEHA;0;39
SNEJANA;0;55
SNEZANA;0;239
SNORRI;21;0
SO;0;25
SOA;223;348
SOAAD;0;21
SOAD;0;204
SOADE;0;59
SOAH;22;21
SOAM;85;0
SOAN;12467;64
SOANA;0;401
SOANE;387;953
SOANN;1423;60
SOANNA;0;53
SOANNE;0;284
SOANY;31;0
SOATIANA;0;21
SOAZ;0;46
SOAZIC;0;493
SOAZICK;0;49
SOAZIG;0;1314
SOAZIK;0;36
SOBHAN;22;0
SOBIA;0;26
SOCHEATA;0;44
SOCRATE;282;96
SODA;0;60
SOEL;230;0
SOELI;0;34
SOELIE;0;196
SOELINE;0;44
SOEN;2187;0
SOENN;71;0
SOEREN;24;0
SOFANA;0;23
SOFFIA;0;25
SOFFIANE;30;0
SOFI;0;99
SOFIA;0;29942
SOFIA-MARIA;0;23
SOFIAN;6016;0
SOFIANA;0;82
SOFIANE;24244;131
SOFIANN;106;0
SOFIANNE;41;0
SOFIATOU;0;24
SOFIE;0;150
SOFIEN;1241;0
SOFIENE;965;0
SOFIENNE;49;0
SOFIJA;0;72
SOFINES;0;53
SOFIYA;0;170
SOFYA;0;562
SOFYAN;575;0
SOFYANE;357;0
SOFYANN;46;0
SOFYEN;107;0
SOFYENE;34;0
SOGANE;0;25
SOHA;0;358
SOHAAN;25;0
SOHAD;0;46
SOHAIB;563;0
SOHAIL;234;0
SOHAILA;0;45
SOHALIA;0;75
SOHAM;293;0
SOHAN;11625;60
SOHANA;0;182
SOHANE;182;2002
SOHANN;1225;65
SOHANNA;0;73
SOHANNE;0;316
SOHAYB;296;0
SOHAYL;88;0
SOHAYLA;0;43
SOHEIB;242;0
SOHEIL;446;0
SOHEILA;0;131
SOHEL;399;0
SOHELA;0;29
SOHEN;296;0
SOHENN;22;0
SOHEYB;82;0
SOHEYL;151;0
SOHEYLA;0;30
SOHIL;51;0
SOHILA;0;43
SOIDRI;20;0
SOIFA;0;24
SOIFIA;0;86
SOIG;64;0
SOILAHOUDINE;38;0
SOILHA;0;85
SOILIHI;78;0
SOIREBA;27;0
SOISIC;0;149
SOISICK;0;61
SOISIK;0;35
SOIZIC;54;5033
SOIZICK;0;413
SOIZIG;0;186
SOIZIK;0;105
SOJOUD;0;65
SOK;41;29
SOKAINA;0;264
SOKAYNA;0;69
SOKHNA;0;496
SOKHNA-DIARRA;0;38
SOKHONA;0;75
SOKOL;22;0
SOKONA;0;490
SOL;85;85
SOLA;47;54
SOLAIMAN;31;0
SOLAINE;0;136
SOLAL;4400;22
SOLAM;22;0
SOLAN;1310;0
SOLANA;0;185
SOLANE;136;234
SOLANGE;130;90901
SOLANGES;0;70
SOLANN;522;0
SOLANNE;0;29
SOLANO;39;0
SOLARA;0;73
SOLAYA;0;35
SOLAYMAN;102;0
SOLAYMANE;45;0
SOLE;0;22
SOLEA;0;493
SOLEANE;0;525
SOLEDA;0;173
SOLEDAD;0;877
SOLEDADE;0;26
SOLEEN;0;47
SOLEIL;0;70
SOLEIMAN;83;0
SOLEINA;0;59
SOLEINE;0;109
SOLEN;160;1358
SOLENA;0;454
SOLENE;0;32553
SOLENN;32;6090
SOLENNA;0;81
SOLENNE;0;5167
SOLENZA;0;27
SOLESNE;0;24
SOLEYA;0;54
SOLEYMAN;89;0
SOLEYMANE;35;0
SOLEYNA;0;36
SOLEYNE;0;52
SOLHAN;87;0
SOLI;29;0
SOLIA;0;45
SOLIANA;0;43
SOLIANE;0;61
SOLIMAN;180;0
SOLIMANE;37;0
SOLIN;0;47
SOLINA;0;114
SOLINE;0;12170
SOLINNE;0;20
SOLITA;0;27
SOLIVAN;24;0
SOLLANGE;0;45
SOLLENE;0;23
SOLLINE;0;20
SOLLY;47;0
SOLO;21;0
SOLOMON;199;0
SOLON;21;0
SOLTAN;94;0
SOLTANA;0;178
SOLTANE;132;0
SOLUNE;24;43
SOLVEIG;26;1755
SOLVENE;0;30
SOLWEIG;0;182
SOLY;39;0
SOLYA;0;34
SOLYAN;36;0
SOLYANA;0;66
SOLYANE;0;111
SOLYNA;0;36
SOLYNE;0;754
SOMA;56;29
SOMAIA;0;30
SOMALY;0;38
SOMAYA;0;307
SOMEYA;0;36
SOMIA;0;229
SOMIYA;0;25
SOMYA;0;36
SON;67;0
SONA;0;209
SONALI;0;39
SONAM;90;42
SONAY;0;42
SONDA;0;24
SONDES;0;138
SONDESS;0;32
SONDOS;0;111
SONEL;20;0
SONER;234;0
SONGUL;0;438
SONI;177;0
SONIA;0;83763
SONIE;0;32
SONITA;0;72
SONIYA;0;23
SONJA;0;936
SONNI;42;0
SONNIA;0;82
SONNY;2652;47
SONY;1477;46
SONYA;0;877
SOPHANA;21;0
SOPHANIE;0;26
SOPHANY;0;44
SOPHEA;0;24
SOPHIA;0;16317
SOPHIAN;1026;0
SOPHIANA;0;53
SOPHIANE;941;145
SOPHIE;135;246532
SOPHIE-ANNE;0;145
SOPHIE-CAROLINE;0;53
SOPHIE-CHARLOTTE;0;147
SOPHIE-CLAIRE;0;20
SOPHIE-HELENE;0;22
SOPHIE-MARIE;0;50
SOPHIEN;379;0
SOPHIENE;77;0
SOPHIETOU;0;20
SOPHONIE;0;110
SOPHY;0;115
SOPHYA;0;97
SOPHYAN;41;0
SOPIE;0;33
SORA;106;114
SORAHYA;0;22
SORAIA;0;176
SORAN;58;0
SORANA;0;32
SORANE;0;43
SORAYA;0;10587
SORAYAH;0;54
SORCHA;0;24
SOREL;207;0
SORELLE;0;32
SOREN;4491;36
SORENE;0;42
SORENN;111;0
SORENZA;0;704
SOREYA;0;131
SORIA;0;750
SORIAN;42;0
SORIANA;0;56
SORIANE;24;154
SORIBA;240;0
SORIN;61;0
SORINA;0;69
SORINE;0;48
SORIYA;0;101
SORONA;0;82
SORRAYA;0;41
SORY;267;0
SORY-IBRAHIM;26;0
SORYA;0;363
SORYAN;74;0
SORYANA;0;40
SORYANE;0;76
SOSEFO;25;0
SOSSO;0;57
SOSTHENE;950;185
SOSTHENES;237;32
SOTHY;28;0
SOUA;0;23
SOUAAD;0;203
SOUAADE;0;26
SOUAD;32;3874
SOUADA;0;21
SOUADE;0;413
SOUADOU;0;107
SOUAIBOU;49;0
SOUALIO;21;0
SOUAN;73;0
SOUANA;0;43
SOUANE;23;121
SOUARE;0;35
SOUAREBA;198;0
SOUBAYA;82;0
SOUDAIS;120;0
SOUDAYS;25;0
SOUDJOUD;0;20
SOUED;0;31
SOUELA;0;29
SOUELLA;0;22
SOUFIA;0;193
SOUFIAN;681;0
SOUFIANE;3601;0
SOUFIEN;155;0
SOUFIENE;139;0
SOUFYA;0;20
SOUFYAN;178;0
SOUFYANE;270;0
SOUFYEN;49;0
SOUHA;0;135
SOUHAD;0;143
SOUHADE;0;57
SOUHAIB;473;0
SOUHAIEL;23;0
SOUHAIL;1163;0
SOUHAILA;0;621
SOUHAN;38;0
SOUHANE;0;58
SOUHAYB;258;0
SOUHAYEL;30;0
SOUHAYL;802;0
SOUHAYLA;0;317
SOUHEIB;87;0
SOUHEIL;779;0
SOUHEILA;0;371
SOUHEL;63;0
SOUHELA;0;70
SOUHEYB;76;0
SOUHEYL;596;0
SOUHEYLA;0;166
SOUHIB;24;0
SOUHIL;453;0
SOUHILA;0;994
SOUHIR;0;205
SOUHYL;45;0
SOUHYLA;0;30
SOUILA;0;33
SOUJOUD;0;705
SOUJOUDE;0;48
SOUKAINA;0;2838
SOUKAMBA;0;32
SOUKAYNA;0;873
SOUKEINA;0;379
SOUKEYNA;0;431
SOUKINA;0;47
SOULAF;0;62
SOULAIMA;0;31
SOULAIMAN;129;0
SOULAIMANA;54;0
SOULAIMANE;336;0
SOULAIMEN;30;0
SOULAYM;34;0
SOULAYMA;0;40
SOULAYMAN;1471;0
SOULAYMANE;836;0
SOULAYMEN;238;0
SOULAYMENE;34;0
SOULE;30;0
SOULEF;0;291
SOULEIMA;0;33
SOULEIMAN;276;0
SOULEIMANE;249;0
SOULEIMEN;78;0
SOULEIMENE;23;0
SOULEMAN;59;0
SOULEMANE;126;0
SOULEYE;24;0
SOULEYEMANE;27;0
SOULEYM;59;0
SOULEYMA;0;27
SOULEYMAN;3185;0
SOULEYMANE;4907;0
SOULEYMEN;768;0
SOULEYMENE;216;0
SOULIMAN;188;0
SOULIMANE;206;0
SOULIMEN;25;0
SOULTAN;30;0
SOULTANA;0;28
SOULTANE;25;0
SOULYMAN;50;0
SOULYMANE;38;0
SOUMAIA;0;157
SOUMAILA;194;0
SOUMAIYA;0;75
SOUMAYA;0;5316
SOUMAYAH;0;86
SOUMAYAT;0;22
SOUMAYYA;0;351
SOUMAYYAH;0;92
SOUMBA;0;29
SOUMEIYA;0;37
SOUMEYA;0;1330
SOUMEYYA;0;104
SOUMIA;0;1822
SOUMICHA;0;83
SOUMINA;0;38
SOUMIYA;0;361
SOUMMAYA;0;23
SOUMYA;0;379
SOUNA;0;55
SOUNAYA;0;21
SOUNDA;0;20
SOUNDES;0;84
SOUNDOS;0;38
SOUNDOUCE;0;127
SOUNDOUS;0;610
SOUNDOUSS;0;119
SOUNDOUSSE;0;96
SOUNIA;0;222
SOUNITA;0;28
SOUNKAMBA;0;74
SOUNNA;0;48
SOUNNAH;0;28
SOUNTOU;0;27
SOUNYA;0;35
SOUPAYA;23;0
SOUPHIAN;25;0
SOUPHIANE;54;0
SOURA;0;29
SOURAIA;0;20
SOURAKATA;29;0
SOURAYA;0;468
SOUREN;35;0
SOURIA;0;377
SOURIYA;32;41
SOUROUR;0;111
SOURYA;37;96
SOUSSABA;0;42
SOVAN;68;0
SOVANA;0;24
SOVANN;312;22
SOVANNA;0;46
SOVANNY;0;49
SOWAN;155;0
SOWANN;40;0
SOWEN;131;0
SOYA;21;51
SOYAN;68;0
SOYANA;0;28
SOYANN;55;0
SPARTACO;51;0
SPARTACUS;26;0
SPENCER;245;48
SPERANZA;0;22
SRDAN;48;0
SRDJAN;31;0
SRECKO;30;0
SRI;34;23
SRIRAM;29;0
ST;61;0
STACEY;0;377
STACHA;0;21
STACI;0;21
STACIE;0;313
STACY;95;5987
STAEL;35;0
STAICY;0;150
STALLONE;56;0
STAN;3435;0
STANA;0;83
STANE;53;0
STANI;58;0
STANIA;0;34
STANIE;0;31
STANILAS;28;0
STANIS;389;0
STANISE;0;113
STANISLAS;21105;388
STANISLAUS;20;0
STANISLAV;121;0
STANISLAVA;0;117
STANISLAW;777;0
STANISLAWA;21;2243
STANKO;27;0
STANLAY;22;0
STANLEY;2985;0
STANLY;28;0
STANN;296;0
STANNY;41;0
STANY;565;27
STANYS;37;0
STANYSLAS;154;0
STARKY;22;0
STARSKY;21;0
STASSY;0;36
STAVROS;23;0
STEACY;0;172
STEAVE;33;0
STEAVEN;35;0
STEBAN;102;0
STECIA;0;22
STECIE;0;130
STECY;65;2198
STEDDY;53;0
STEDY;29;0
STEECY;0;31
STEED;125;0
STEEV;37;0
STEEVE;10040;0
STEEVEN;3524;0
STEEVENS;275;0
STEEVENSON;35;0
STEEVES;142;0
STEEVIE;66;0
STEEVY;717;0
STEFAN;3081;0
STEFANA;0;43
STEFANE;239;22
STEFANI;0;65
STEFANIA;0;650
STEFANIE;0;502
STEFANNY;0;20
STEFANO;822;0
STEFANOS;20;0
STEFANU;58;0
STEFANY;0;179
STEFEN;249;0
STEFFAN;22;0
STEFFEN;108;0
STEFFI;0;439
STEFFIE;0;600
STEFFY;0;1097
STEFI;0;34
STEFIE;0;39
STEFKA;0;36
STEFY;0;88
STEICY;0;79
STELA;0;153
STELIA;0;58
STELIAN;71;0
STELIE;0;28
STELINA;0;116
STELINE;0;42
STELIO;113;0
STELIOS;36;0
STELLA;0;18424
STELLA-MARIA;0;86
STELLA-MARIE;0;44
STELLA-ROSE;0;30
STELLAN;93;0
STELLE;0;22
STELLIA;0;93
STELLIE;0;145
STELLINA;0;216
STELLINE;0;37
STELLIO;185;0
STELLY;0;496
STELLYA;0;49
STELVIO;23;0
STELY;0;38
STELYA;0;28
STELYNA;0;25
STEN;99;0
STENY;29;0
STEPAN;43;0
STEPHAN;13807;41
STEPHANA;0;65
STEPHANE;308829;1221
STEPHANETTE;0;117
STEPHANIA;0;770
STEPHANIE;43;238952
STEPHANN;36;0
STEPHANNE;51;24
STEPHANO;316;0
STEPHANY;0;490
STEPHEN;6594;0
STEPHENE;33;0
STEPHENS;26;0
STEPHIE;0;544
STEPHY;0;387
STEREN;0;63
STERENN;0;1174
STERLING;32;0
STERNA;0;102
STERNA-SARAH;0;30
